,id,year,issue_d,final_d,emp_length_int,home_ownership,home_ownership_cat,income_category,annual_inc,income_cat,loan_amount,term,term_cat,application_type,application_type_cat,purpose,purpose_cat,interest_payments,interest_payment_cat,loan_condition,loan_condition_cat,interest_rate,grade,grade_cat,dti,total_pymnt,total_rec_prncp,recoveries,installment,region
364,1064736,2011,01/12/2011,1012015,10.0,RENT,1,Low,53000,1,10000, 36 months,1,INDIVIDUAL,1,debt_consolidation,6,High,2,Good Loan,0,15.96,C,3,13.09,12641.96658,10000.0,0.0,351.38,ulster
365,1064727,2011,01/12/2011,1062012,5.0,MORTGAGE,3,Low,35360,1,8875, 36 months,1,INDIVIDUAL,1,debt_consolidation,6,Low,1,Bad Loan,1,12.69,B,2,23.11,2046.9,1251.86,266.46,297.72,Northern-Irl
366,1042668,2011,01/12/2011,1012015,10.0,RENT,1,Low,54000,1,15550, 36 months,1,INDIVIDUAL,1,debt_consolidation,6,Low,1,Good Loan,0,11.71,B,2,23.36,18510.724980000006,15550.0,0.0,514.34,leinster
367,1064862,2011,01/12/2011,1122015,8.0,RENT,1,Low,65000,1,17000, 60 months,2,INDIVIDUAL,1,debt_consolidation,6,High,2,Good Loan,0,15.27,C,3,16.84,19520.54,12474.13,0.0,406.85,Northern-Irl
368,1064711,2011,01/12/2011,1012015,5.0,RENT,1,Low,65000,1,7500, 36 months,1,INDIVIDUAL,1,credit_card,1,Low,1,Good Loan,0,12.69,B,2,4.41,9051.843018,7500.0,0.0,251.59,ulster
369,1032875,2011,01/12/2011,1012015,6.0,OWN,2,Low,28800,1,8875, 36 months,1,INDIVIDUAL,1,debt_consolidation,6,Low,1,Good Loan,0,8.9,A,1,24.29,10143.38219,8875.0,0.0,281.81,ulster
370,1064830,2011,01/12/2011,1072014,1.0,RENT,1,Low,42000,1,4500, 36 months,1,INDIVIDUAL,1,credit_card,1,High,2,Good Loan,0,17.27,D,4,4.34,5505.07469,4500.0,0.0,161.05,cannught
371,1064681,2011,01/12/2011,1012015,3.0,RENT,1,Low,36000,1,5800, 36 months,1,INDIVIDUAL,1,debt_consolidation,6,Low,1,Good Loan,0,12.42,B,2,21.67,6975.276078,5800.0,0.0,193.81,munster
372,1064383,2011,01/12/2011,1062014,2.0,RENT,1,Low,40000,1,10000, 36 months,1,INDIVIDUAL,1,debt_consolidation,6,Low,1,Good Loan,0,11.71,B,2,22.26,11816.14343,10000.0,0.0,330.76,Northern-Irl
373,1064675,2011,01/12/2011,1122013,4.0,RENT,1,Low,50000,1,10000, 36 months,1,INDIVIDUAL,1,credit_card,1,Low,1,Good Loan,0,9.91,B,2,19.06,11398.55,10000.0,0.0,322.25,leinster
374,1064666,2011,01/12/2011,1022013,1.0,RENT,1,Low,52000,1,14000, 36 months,1,INDIVIDUAL,1,credit_card,1,Low,1,Good Loan,0,11.71,B,2,12.97,15609.96,14000.0,0.0,463.07,ulster
375,1064639,2011,01/12/2011,1122015,3.0,MORTGAGE,3,Low,85000,1,25000, 60 months,2,INDIVIDUAL,1,credit_card,1,High,2,Good Loan,0,19.03,E,5,17.15,31161.59,17943.87,0.0,648.93,leinster
376,1064636,2011,01/12/2011,1092013,3.0,RENT,1,Low,32000,1,12000, 36 months,1,INDIVIDUAL,1,debt_consolidation,6,Low,1,Bad Loan,1,8.9,A,1,6.75,8740.16,6603.89,745.46,381.04,ulster
377,1064805,2011,01/12/2011,1012015,6.0,OWN,2,Low,75000,1,24000, 36 months,1,INDIVIDUAL,1,debt_consolidation,6,Low,1,Good Loan,0,7.9,A,1,10.58,27033.33153,24000.0,0.0,750.97,leinster
378,1064635,2011,01/12/2011,1082014,0.5,RENT,1,Low,80000,1,14000, 36 months,1,INDIVIDUAL,1,credit_card,1,High,2,Good Loan,0,14.27,C,3,3.3,17230.07652,14000.0,0.0,480.33,Northern-Irl
379,1064793,2011,01/12/2011,1012015,7.0,MORTGAGE,3,Low,40246,1,12000, 36 months,1,INDIVIDUAL,1,credit_card,1,Low,1,Good Loan,0,8.9,A,1,17.08,13736.41119,12000.0,0.0,381.04,munster
380,1056865,2011,01/12/2011,1122013,3.0,OWN,2,Low,30000,1,15000, 60 months,2,INDIVIDUAL,1,debt_consolidation,6,Low,1,Bad Loan,1,12.69,B,2,24.76,9543.84,4881.73,1434.48,338.93,Northern-Irl
381,1064783,2011,01/12/2011,1042012,1.0,RENT,1,Low,36000,1,8050, 36 months,1,INDIVIDUAL,1,debt_consolidation,6,Low,1,Bad Loan,1,12.69,B,2,14.8,1330.92,748.57,254.92,270.04,ulster
382,1064623,2011,01/12/2011,1012015,6.0,RENT,1,Low,60000,1,5600, 36 months,1,INDIVIDUAL,1,debt_consolidation,6,Low,1,Good Loan,0,10.65,B,2,16.36,6564.334175,5600.0,0.0,182.42,ulster
383,1064792,2011,01/12/2011,1122013,3.0,RENT,1,Low,31200,1,7500, 36 months,1,INDIVIDUAL,1,credit_card,1,Low,1,Good Loan,0,9.91,B,2,12.35,8548.15,7500.0,0.0,241.69,ulster
384,1062701,2011,01/12/2011,1012015,10.0,RENT,1,Low,90000,1,7000, 36 months,1,INDIVIDUAL,1,credit_card,1,Low,1,Good Loan,0,11.71,B,2,12.19,8332.097581,7000.0,0.0,231.54,Northern-Irl
385,1064781,2011,01/12/2011,1012015,4.0,RENT,1,Low,40000,1,5400, 36 months,1,INDIVIDUAL,1,debt_consolidation,6,Low,1,Good Loan,0,7.9,A,1,10.89,6081.934802000002,5400.0,0.0,168.97,cannught
386,1064774,2011,01/12/2011,1012015,1.0,RENT,1,Low,90000,1,16000, 36 months,1,INDIVIDUAL,1,credit_card,1,Low,1,Good Loan,0,12.42,B,2,13.67,19242.01988,16000.0,0.0,534.65,Northern-Irl
387,1053765,2011,01/12/2011,1062014,9.0,MORTGAGE,3,Medium,105000,2,35000, 60 months,2,INDIVIDUAL,1,home_improvement,7,Low,1,Good Loan,0,12.42,B,2,16.53,34439.9758,27575.0,0.0,619.26,munster
388,1064608,2011,01/12/2011,1022014,0.5,RENT,1,Low,30084,1,6000, 60 months,2,INDIVIDUAL,1,debt_consolidation,6,Low,1,Bad Loan,1,7.9,A,1,1.68,3662.31,2298.98,526.45,121.38,leinster
389,1064589,2011,01/12/2011,1122015,10.0,MORTGAGE,3,Low,36000,1,4125, 60 months,2,INDIVIDUAL,1,car,2,Low,1,Good Loan,0,12.69,B,2,17.73,4457.96,3070.41,0.0,93.21,cannught
390,1064558,2011,01/12/2011,1012014,4.0,RENT,1,Low,67000,1,9800, 36 months,1,INDIVIDUAL,1,credit_card,1,High,2,Good Loan,0,16.29,D,4,21.01,12159.38,9800.0,0.0,345.95,ulster
391,1064585,2011,01/12/2011,1122015,10.0,MORTGAGE,3,Low,63000,1,15700, 60 months,2,INDIVIDUAL,1,debt_consolidation,6,High,2,Good Loan,0,18.25,D,4,17.43,19209.98,11319.68,0.0,400.82,leinster
392,1064548,2011,01/12/2011,1012015,1.0,RENT,1,High,276000,3,5000, 36 months,1,INDIVIDUAL,1,debt_consolidation,6,Low,1,Good Loan,0,6.62,A,1,1.82,5524.936472,5000.0,0.0,153.52,leinster
393,1064462,2011,01/12/2011,1012015,6.0,RENT,1,Low,26400,1,9900, 36 months,1,INDIVIDUAL,1,debt_consolidation,6,Low,1,Good Loan,0,11.71,B,2,14.09,11783.13754,9900.0,0.0,327.46,cannught
394,1064582,2011,01/12/2011,1052012,6.05,RENT,1,Low,24000,1,4000, 36 months,1,INDIVIDUAL,1,home_improvement,7,Low,1,Good Loan,0,11.71,B,2,7.5,4185.93,4000.0,0.0,132.31,leinster
395,1064579,2011,01/12/2011,1012015,3.0,MORTGAGE,3,Low,68400,1,15000, 36 months,1,INDIVIDUAL,1,debt_consolidation,6,Low,1,Good Loan,0,11.71,B,2,5.7,17857.87991,15000.0,0.0,496.14,leinster
396,1046511,2011,01/12/2011,1012015,1.0,RENT,1,Low,29120,1,6250, 36 months,1,INDIVIDUAL,1,debt_consolidation,6,High,2,Good Loan,0,15.96,C,3,20.85,7901.704003,6250.0,0.0,219.61,cannught
397,1029191,2011,01/12/2011,1012015,0.5,RENT,1,Low,29120,1,6400, 36 months,1,INDIVIDUAL,1,debt_consolidation,6,High,2,Good Loan,0,16.29,D,4,17.97,8131.319493000001,6400.0,0.0,225.93,cannught
398,1064527,2011,01/12/2011,1122015,10.0,MORTGAGE,3,Low,89122,1,8850, 60 months,2,INDIVIDUAL,1,major_purchase,8,High,2,Good Loan,0,13.49,C,3,7.67,12021.06002,8850.0,0.0,203.6,ulster
399,1064567,2011,01/12/2011,1012015,4.0,MORTGAGE,3,Low,54000,1,12000, 36 months,1,INDIVIDUAL,1,debt_consolidation,6,High,2,Good Loan,0,15.27,C,3,17.07,15021.32581,12000.0,0.0,417.58,Northern-Irl
400,1064500,2011,01/12/2011,1042014,5.0,MORTGAGE,3,Low,30000,1,15000, 36 months,1,INDIVIDUAL,1,debt_consolidation,6,Low,1,Good Loan,0,8.9,A,1,6.48,17018.65061,15000.0,0.0,476.3,leinster
401,1063899,2011,01/12/2011,1122014,4.0,MORTGAGE,3,Low,30000,1,6500, 36 months,1,INDIVIDUAL,1,credit_card,1,High,2,Good Loan,0,14.27,C,3,10.12,7994.1555560000015,6500.0,0.0,223.01,ulster
402,1057598,2011,01/12/2011,1012015,10.0,RENT,1,Low,50000,1,8000, 36 months,1,INDIVIDUAL,1,credit_card,1,High,2,Good Loan,0,15.96,C,3,16.34,10113.71096,8000.0,0.0,281.1,Northern-Irl
403,1052002,2011,01/12/2011,1122015,6.0,MORTGAGE,3,Low,92000,1,30000, 60 months,2,INDIVIDUAL,1,home_improvement,7,High,2,Good Loan,0,21.28,F,6,17.57,25893.0,14039.85,0.0,539.47,Northern-Irl
404,1064323,2011,01/12/2011,1122012,10.0,MORTGAGE,3,Medium,100500,2,15000, 36 months,1,INDIVIDUAL,1,credit_card,1,High,2,Good Loan,0,14.65,C,3,14.56,16915.33,15000.0,0.0,517.42,Northern-Irl
405,1064317,2011,01/12/2011,1102013,3.0,RENT,1,Low,40000,1,10200, 36 months,1,INDIVIDUAL,1,debt_consolidation,6,High,2,Good Loan,0,14.27,C,3,16.53,12182.11,10200.0,0.0,349.96,ulster
406,1064471,2011,01/12/2011,1012015,5.0,MORTGAGE,3,Low,47000,1,9000, 36 months,1,INDIVIDUAL,1,credit_card,1,Low,1,Good Loan,0,12.42,B,2,19.1,10823.10324,9000.0,0.0,300.74,leinster
407,1060374,2011,01/12/2011,1062014,3.0,MORTGAGE,3,Low,68000,1,6500, 36 months,1,INDIVIDUAL,1,debt_consolidation,6,High,2,Good Loan,0,16.29,D,4,21.85,8195.242887999999,6500.0,0.0,229.46,leinster
408,1064452,2011,01/12/2011,1102013,8.0,MORTGAGE,3,Low,95000,1,23000, 60 months,2,INDIVIDUAL,1,debt_consolidation,6,High,2,Good Loan,0,21.28,F,6,8.94,30964.69,23000.0,0.0,625.86,cannught
409,1064453,2011,01/12/2011,1122014,4.0,RENT,1,Low,39600,1,2000, 36 months,1,INDIVIDUAL,1,credit_card,1,Low,1,Good Loan,0,7.9,A,1,5.09,2252.269997,2000.0,0.0,62.59,ulster
410,1064284,2011,01/12/2011,1122014,3.0,OWN,2,Low,30000,1,8000, 36 months,1,INDIVIDUAL,1,debt_consolidation,6,High,2,Good Loan,0,13.49,C,3,14.48,9767.171008,8000.0,0.0,271.45,ulster
411,1063081,2011,01/12/2011,1092013,1.0,RENT,1,Low,30000,1,8875, 36 months,1,INDIVIDUAL,1,debt_consolidation,6,Low,1,Good Loan,0,7.51,A,1,28.4,9738.77,8875.0,0.0,276.11,leinster
412,1064251,2011,01/12/2011,1092012,0.5,RENT,1,Low,17000,1,1500, 36 months,1,INDIVIDUAL,1,other,4,High,2,Bad Loan,1,18.64,E,5,4.59,560.69,300.67,68.75,54.72,cannught
413,1064407,2011,01/12/2011,1012015,3.0,RENT,1,Low,42000,1,8000, 36 months,1,INDIVIDUAL,1,debt_consolidation,6,Low,1,Good Loan,0,12.42,B,2,20.26,9638.08234,8000.0,0.0,267.33,Northern-Irl
414,1035800,2011,01/12/2011,1092012,10.0,RENT,1,Low,75000,1,20000, 60 months,2,INDIVIDUAL,1,debt_consolidation,6,High,2,Bad Loan,1,14.65,C,3,16.51,3612.52,1819.26,0.0,399.55,ulster
415,1063678,2011,01/12/2011,1092014,4.0,RENT,1,Low,42000,1,6500, 36 months,1,INDIVIDUAL,1,credit_card,1,Low,1,Good Loan,0,11.71,B,2,6.26,7727.500051000001,6500.0,0.0,215.0,Northern-Irl
416,1059751,2011,01/12/2011,1122013,3.0,MORTGAGE,3,Low,27000,1,9600, 36 months,1,INDIVIDUAL,1,debt_consolidation,6,High,2,Good Loan,0,13.49,C,3,10.22,11408.78,9600.0,0.0,325.74,Northern-Irl
417,1064386,2011,01/12/2011,1122015,10.0,MORTGAGE,3,Medium,130000,2,25975, 60 months,2,INDIVIDUAL,1,debt_consolidation,6,Low,1,Good Loan,0,12.69,B,2,26.13,17850.84,12290.21,0.0,372.25,Northern-Irl
418,1055800,2011,01/12/2011,1122014,5.0,MORTGAGE,3,Low,46000,1,10000, 36 months,1,INDIVIDUAL,1,home_improvement,7,Low,1,Good Loan,0,7.9,A,1,10.46,11262.91092,10000.0,0.0,312.91,ulster
419,1064221,2011,01/12/2011,1122014,10.0,MORTGAGE,3,Low,80000,1,15000, 36 months,1,INDIVIDUAL,1,debt_consolidation,6,Low,1,Good Loan,0,12.42,B,2,5.61,18039.09981,15000.0,0.0,501.23,leinster
420,1064210,2011,01/12/2011,1082014,3.0,MORTGAGE,3,Low,45000,1,9000, 36 months,1,INDIVIDUAL,1,debt_consolidation,6,Low,1,Good Loan,0,6.62,A,1,22.05,9929.500417,9000.0,0.0,276.34,ulster
421,1064209,2011,01/12/2011,1122014,2.0,RENT,1,Low,72500,1,10000, 36 months,1,INDIVIDUAL,1,credit_card,1,Low,1,Good Loan,0,7.9,A,1,27.92,11263.48297,10000.0,0.0,312.91,Northern-Irl
422,1064366,2011,01/12/2011,1012012,6.05,RENT,1,Low,18408,1,1000, 36 months,1,INDIVIDUAL,1,major_purchase,8,High,2,Bad Loan,1,14.65,C,3,6.0,91.31,22.24,56.89,34.5,Northern-Irl
423,1064216,2011,01/12/2011,1062013,2.0,RENT,1,Low,30000,1,14000, 36 months,1,INDIVIDUAL,1,debt_consolidation,6,Low,1,Good Loan,0,7.9,A,1,15.2,15297.94,14000.0,0.0,438.07,munster
424,1064150,2011,01/12/2011,1072012,9.0,RENT,1,Low,50000,1,8500, 36 months,1,INDIVIDUAL,1,debt_consolidation,6,High,2,Bad Loan,1,14.27,C,3,8.5,2444.63,1378.65,408.75,291.63,Northern-Irl
425,1056864,2011,01/12/2011,1082015,9.0,RENT,1,Low,75000,1,15000, 60 months,2,INDIVIDUAL,1,debt_consolidation,6,High,2,Good Loan,0,19.03,E,5,2.82,22590.20414,15000.0,0.0,389.36,leinster
426,1064146,2011,01/12/2011,1022014,5.0,MORTGAGE,3,Low,65000,1,4500, 36 months,1,INDIVIDUAL,1,other,4,High,2,Good Loan,0,15.96,C,3,14.66,5580.11,4500.0,0.0,158.12,Northern-Irl
427,1064183,2011,01/12/2011,1122014,10.0,MORTGAGE,3,Low,65000,1,3000, 36 months,1,INDIVIDUAL,1,major_purchase,8,Low,1,Good Loan,0,7.51,A,1,27.91,3358.813405,3000.0,0.0,93.34,munster
428,1064185,2011,01/12/2011,1122014,4.0,MORTGAGE,3,Medium,120000,2,10000, 36 months,1,INDIVIDUAL,1,home_improvement,7,Low,1,Good Loan,0,9.91,B,2,7.98,11597.2666,10000.0,0.0,322.25,Northern-Irl
429,1064126,2011,01/12/2011,1092015,5.0,MORTGAGE,3,Low,42500,1,21250, 60 months,2,INDIVIDUAL,1,debt_consolidation,6,High,2,Good Loan,0,16.77,D,4,19.93,30769.89365,21250.0,0.0,525.5,cannught
430,1029473,2011,01/12/2011,1022015,2.0,MORTGAGE,3,Low,75000,1,33425, 60 months,2,INDIVIDUAL,1,debt_consolidation,6,High,2,Bad Loan,1,13.49,C,3,25.71,19893.95,13371.26,10.66,475.63,Northern-Irl
431,1057239,2011,01/12/2011,1122015,8.0,RENT,1,Medium,195000,2,35000, 60 months,2,INDIVIDUAL,1,debt_consolidation,6,High,2,Good Loan,0,19.42,E,5,11.72,43947.08,25071.4,0.0,916.03,ulster
432,1064128,2011,01/12/2011,1062014,4.0,RENT,1,Low,54990,1,7200, 36 months,1,INDIVIDUAL,1,debt_consolidation,6,High,2,Good Loan,0,15.27,C,3,20.95,8948.247644,7200.0,0.0,250.55,munster
433,1063949,2011,01/12/2011,1122013,0.5,RENT,1,Low,40000,1,18000, 60 months,2,INDIVIDUAL,1,debt_consolidation,6,Low,1,Bad Loan,1,11.71,B,2,18.18,10850.22,5690.48,1711.17,397.77,munster
434,1064166,2011,01/12/2011,1072012,2.0,MORTGAGE,3,Medium,137000,2,23000, 36 months,1,INDIVIDUAL,1,debt_consolidation,6,Low,1,Good Loan,0,7.9,A,1,8.13,23980.67,23000.0,0.0,719.68,munster
435,1064133,2011,01/12/2011,1112014,10.0,RENT,1,Low,60000,1,20000, 60 months,2,INDIVIDUAL,1,debt_consolidation,6,High,2,Bad Loan,1,16.77,D,4,9.46,18799.72,9606.12,1525.73,494.59,ulster
436,1064094,2011,01/12/2011,1122015,3.0,RENT,1,Low,30120,1,6000, 60 months,2,INDIVIDUAL,1,debt_consolidation,6,High,2,Good Loan,0,17.58,D,4,15.54,7382.84,4486.67,0.0,151.0,Northern-Irl
437,1063505,2011,01/12/2011,1122014,1.0,RENT,1,Low,46000,1,7000, 36 months,1,INDIVIDUAL,1,credit_card,1,Low,1,Good Loan,0,8.9,A,1,7.9,7999.847926,7000.0,0.0,222.28,leinster
438,1063528,2011,01/12/2011,1072013,8.0,MORTGAGE,3,Medium,135000,2,21000, 36 months,1,INDIVIDUAL,1,debt_consolidation,6,Low,1,Good Loan,0,12.69,B,2,8.52,24283.82,21000.01,0.0,704.45,cannught
439,1063912,2011,01/12/2011,1122014,6.05,MORTGAGE,3,Low,31500,1,8250, 36 months,1,INDIVIDUAL,1,debt_consolidation,6,Low,1,Good Loan,0,7.51,A,1,17.87,9236.369059,8250.0,0.0,256.67,Northern-Irl
440,1064082,2011,01/12/2011,1122013,10.0,RENT,1,Low,65000,1,13000, 36 months,1,INDIVIDUAL,1,credit_card,1,Low,1,Good Loan,0,9.91,B,2,8.82,14817.85,13000.0,0.0,418.93,ulster
441,1063892,2011,01/12/2011,1122014,2.0,MORTGAGE,3,Low,78000,1,18000, 36 months,1,INDIVIDUAL,1,debt_consolidation,6,Low,1,Good Loan,0,6.62,A,1,6.35,19892.95164,18000.0,0.0,552.67,munster
442,1064061,2011,01/12/2011,1092014,5.0,MORTGAGE,3,Low,60000,1,7200, 36 months,1,INDIVIDUAL,1,other,4,Low,1,Good Loan,0,6.03,A,1,2.54,7881.924131999999,7200.0,0.0,219.14,munster
443,1063876,2011,01/12/2011,1052013,10.0,RENT,1,Low,48000,1,16500, 36 months,1,INDIVIDUAL,1,credit_card,1,Low,1,Good Loan,0,8.9,A,1,13.1,18159.26,16500.0,0.0,523.93,ulster
444,1042841,2011,01/12/2011,1122014,0.5,RENT,1,Low,25000,1,8125, 36 months,1,INDIVIDUAL,1,debt_consolidation,6,Low,1,Good Loan,0,7.9,A,1,24.34,9151.005343,8125.0,0.0,254.24,cannught
445,1063864,2011,01/12/2011,1122014,3.0,MORTGAGE,3,Low,82000,1,18800, 36 months,1,INDIVIDUAL,1,debt_consolidation,6,Low,1,Good Loan,0,7.51,A,1,13.76,21054.18555,18800.0,0.0,584.89,ulster
446,1064051,2011,01/12/2011,1122012,10.0,MORTGAGE,3,Low,82000,1,26800, 36 months,1,INDIVIDUAL,1,credit_card,1,High,2,Good Loan,0,19.03,E,5,21.59,31277.98,26800.0,0.0,982.79,ulster
447,1063847,2011,01/12/2011,1122013,5.0,MORTGAGE,3,Low,42000,1,19200, 36 months,1,INDIVIDUAL,1,debt_consolidation,6,Low,1,Good Loan,0,7.9,A,1,19.66,21328.13,19200.0,0.0,600.78,munster
448,1062833,2011,01/12/2011,1022014,3.0,RENT,1,Low,27600,1,12875, 60 months,2,INDIVIDUAL,1,debt_consolidation,6,High,2,Good Loan,0,17.58,D,4,18.7,11208.86574,8475.0,0.0,213.28,ulster
449,1062032,2011,01/12/2011,1082012,5.0,MORTGAGE,3,Low,38000,1,4000, 36 months,1,INDIVIDUAL,1,credit_card,1,Low,1,Good Loan,0,12.42,B,2,19.64,4300.29,4000.0,0.0,133.67,cannught
450,1063843,2011,01/12/2011,1072014,4.0,RENT,1,Low,35000,1,4000, 36 months,1,INDIVIDUAL,1,debt_consolidation,6,High,2,Good Loan,0,16.29,D,4,9.22,5053.377225,4000.0,0.0,141.21,ulster
451,1063828,2011,01/12/2011,1072014,10.0,OWN,2,Low,33000,1,12000, 36 months,1,INDIVIDUAL,1,credit_card,1,Low,1,Good Loan,0,9.91,B,2,18.8,13871.41876,12000.0,0.0,386.7,ulster
452,1064006,2011,01/12/2011,1012015,10.0,MORTGAGE,3,Low,52800,1,2625, 36 months,1,INDIVIDUAL,1,medical,9,Low,1,Good Loan,0,11.71,B,2,14.52,3124.737614,2625.0,0.0,86.83,ulster
453,1063729,2011,01/12/2011,1122015,10.0,MORTGAGE,3,Low,40900,1,18000, 60 months,2,INDIVIDUAL,1,debt_consolidation,6,High,2,Good Loan,0,13.49,C,3,13.7,19847.2,13358.97,0.0,414.09,leinster
454,1062625,2011,01/12/2011,1122014,10.0,RENT,1,Low,73882,1,7000, 36 months,1,INDIVIDUAL,1,debt_consolidation,6,Low,1,Good Loan,0,9.91,B,2,11.45,8118.350531,7000.0,0.0,225.58,Northern-Irl
455,1062070,2011,01/12/2011,1032013,7.0,MORTGAGE,3,Low,36000,1,11300, 36 months,1,INDIVIDUAL,1,credit_card,1,Low,1,Good Loan,0,12.69,B,2,16.33,12787.19,11300.0,0.0,379.06,leinster
456,1063964,2011,01/12/2011,1092014,10.0,MORTGAGE,3,Medium,130000,2,4000, 36 months,1,INDIVIDUAL,1,debt_consolidation,6,Low,1,Good Loan,0,9.91,B,2,10.05,4634.246725,4000.0,0.0,128.9,ulster
457,1063804,2011,01/12/2011,1042013,10.0,MORTGAGE,3,Low,57200,1,8000, 36 months,1,INDIVIDUAL,1,debt_consolidation,6,Low,1,Good Loan,0,6.03,A,1,4.72,8517.87,8000.0,0.0,243.49,leinster
458,1063751,2011,01/12/2011,1022013,5.0,RENT,1,Low,51871,1,14400, 36 months,1,INDIVIDUAL,1,debt_consolidation,6,High,2,Bad Loan,1,18.25,D,4,7.82,7869.17,4684.23,571.11,522.41,Northern-Irl
459,1063982,2011,01/12/2011,1122014,2.0,OWN,2,Low,15000,1,4375, 36 months,1,INDIVIDUAL,1,debt_consolidation,6,Low,1,Good Loan,0,12.42,B,2,13.92,5261.081491,4375.0,0.0,146.2,ulster
460,1063972,2011,01/12/2011,1082014,9.0,MORTGAGE,3,Low,70197,1,4100, 36 months,1,INDIVIDUAL,1,credit_card,1,Low,1,Good Loan,0,7.51,A,1,6.58,4582.7503,4100.0,0.0,127.56,leinster
461,1063785,2011,01/12/2011,1122014,7.0,RENT,1,Low,47000,1,6000, 36 months,1,INDIVIDUAL,1,other,4,Low,1,Good Loan,0,8.9,A,1,14.43,6857.055601000001,6000.0,0.0,190.52,cannught
462,1063788,2011,01/12/2011,1042015,9.0,RENT,1,Low,43000,1,4200, 60 months,2,INDIVIDUAL,1,debt_consolidation,6,High,2,Bad Loan,1,17.27,D,4,10.13,4200.0,2381.46,10.92,105.0,munster
463,1063485,2011,01/12/2011,1082012,6.0,MORTGAGE,3,Medium,120000,2,4000, 36 months,1,INDIVIDUAL,1,home_improvement,7,Low,1,Good Loan,0,6.62,A,1,3.89,4152.93,4000.0,0.0,122.82,leinster
464,1063781,2011,01/12/2011,1092013,10.0,MORTGAGE,3,Low,86004,1,3000, 36 months,1,INDIVIDUAL,1,other,4,Low,1,Bad Loan,1,10.65,B,2,13.37,2236.73,1629.41,189.44,97.72,Northern-Irl
465,1057766,2011,01/12/2011,1082013,10.0,MORTGAGE,3,Low,75000,1,5400, 36 months,1,INDIVIDUAL,1,car,2,Low,1,Good Loan,0,12.69,B,2,8.8,6273.69,5400.0,0.0,181.15,munster
466,1063778,2011,01/12/2011,1022012,1.0,RENT,1,Medium,110000,2,15000, 36 months,1,INDIVIDUAL,1,small_business,3,High,2,Bad Loan,1,16.29,D,4,21.99,1873.45,655.77,815.11,529.51,munster
467,1062818,2011,01/12/2011,1102012,3.0,MORTGAGE,3,Low,80000,1,20000, 60 months,2,INDIVIDUAL,1,debt_consolidation,6,High,2,Good Loan,0,18.64,E,5,23.47,22955.76,20000.0,0.0,514.86,munster
468,1042037,2011,01/12/2011,1122014,4.0,RENT,1,Low,44000,1,10400, 36 months,1,INDIVIDUAL,1,credit_card,1,Low,1,Good Loan,0,12.69,B,2,19.91,12551.78312,10400.0,0.0,348.87,ulster
469,1063518,2011,01/12/2011,1102014,7.0,MORTGAGE,3,Low,51600,1,4500, 60 months,2,INDIVIDUAL,1,debt_consolidation,6,High,2,Good Loan,0,17.58,D,4,22.63,6287.698131,4500.0,0.0,113.25,ulster
470,1063515,2011,01/12/2011,1122014,0.5,RENT,1,Low,38500,1,11500, 36 months,1,INDIVIDUAL,1,credit_card,1,Low,1,Good Loan,0,12.42,B,2,13.06,13850.70613,11500.0,0.0,384.28,leinster
471,1063524,2011,01/12/2011,1052013,4.0,RENT,1,Low,75000,1,10000, 36 months,1,INDIVIDUAL,1,home_improvement,7,Low,1,Good Loan,0,6.62,A,1,24.85,10742.42,10000.0,0.0,307.04,leinster
472,1063519,2011,01/12/2011,1102012,10.0,MORTGAGE,3,Low,37320,1,18225, 60 months,2,INDIVIDUAL,1,debt_consolidation,6,High,2,Good Loan,0,13.49,C,3,20.8,14876.65,13450.0,0.0,309.42,leinster
473,1063521,2011,01/12/2011,1062013,10.0,RENT,1,Low,55000,1,3600, 36 months,1,INDIVIDUAL,1,debt_consolidation,6,Low,1,Good Loan,0,8.9,A,1,5.48,3976.57,3600.0,0.0,114.32,Northern-Irl
474,984879,2011,01/12/2011,1062014,2.0,RENT,1,Low,100000,1,18500, 60 months,2,INDIVIDUAL,1,major_purchase,8,Low,1,Good Loan,0,11.71,B,2,0.72,16359.11992,13250.0,0.0,292.81,ulster
475,1063509,2011,01/12/2011,1062014,10.0,MORTGAGE,3,Low,70000,1,16800, 60 months,2,INDIVIDUAL,1,credit_card,1,High,2,Good Loan,0,18.25,D,4,21.5,22756.20267,16800.0,0.0,428.9,ulster
476,1063693,2011,01/12/2011,1122013,8.0,RENT,1,Low,68000,1,10000, 36 months,1,INDIVIDUAL,1,debt_consolidation,6,High,2,Bad Loan,1,17.27,D,4,17.15,8589.12,6067.35,14.7,357.88,ulster
477,1063700,2011,01/12/2011,1022013,10.0,MORTGAGE,3,Low,66000,1,15000, 36 months,1,INDIVIDUAL,1,debt_consolidation,6,High,2,Good Loan,0,18.25,D,4,8.49,17725.93,15000.0,0.0,544.17,ulster
478,1056934,2011,01/12/2011,1052012,8.0,RENT,1,Low,85000,1,8000, 36 months,1,INDIVIDUAL,1,major_purchase,8,Low,1,Good Loan,0,11.71,B,2,10.22,8371.65,8000.0,0.0,264.61,Northern-Irl
479,1063246,2011,01/12/2011,1072012,1.0,RENT,1,Low,83004,1,25000, 60 months,2,INDIVIDUAL,1,debt_consolidation,6,High,2,Good Loan,0,16.77,D,4,13.66,19643.66,17950.0,0.0,443.89,ulster
